index	block_type	html_class	norm_anchor	norm_anchor_type	editorial_category	text	links_count	first_link	bracket_meta
684	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		De que vale declarar a Constituição que "a casa é asilo inviolável do indivíduo" (art. 5º, XI) se moradias são invadidas por policiais munidos de mandados que consubstanciem verdadeiras cartas brancas, mandados com poderes de a tudo devassar, só porque o habitante é suspeito de um crime? Mandados ex	0		
685	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		A representação de busca domiciliar se baseou em fundadas razões que autorizavam a apreensão de armas e munições, instrumentos utilizados para a prática de crime ou destinados a fim delituoso, a apreensão de documentos considerados elementos de convicção (CPP, art. 240, § 1º, d e h ). Não houve medi	0		
686	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Fiscalização tributária. Apreensão de livros contábeis e documentos fiscais realizada, em escritório de contabilidade, por agentes fazendários e policiais federais, sem mandado judicial. Inadmissibilidade. (...) Para os fins da proteção jurídica a que se refere o art. 5º, XI, da Constituição da Repú	0		
687	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Domicílio. Inviolabilidade noturna. Crime de resistência. Ausência de configuração. A garantia constitucional do inciso XI do art. 5º da Carta da República, a preservar a inviolabilidade do domicílio durante o período noturno, alcança também ordem judicial, não cabendo cogitar de crime de resistênci	0		
688	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Para os fins da proteção jurídica a que se refere o art. 5º, XI, da CF, o conceito normativo de "casa" revela-se abrangente e, por estender-se a qualquer aposento de habitação coletiva, desde que ocupado (CP, art. 150, § 4º, II), compreende, observada essa específica limitação espacial, os quartos d	0		
689	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Proteção constitucional ao sigilo das comunicações de dados – art. 5º, XII, da CF: ausência de violação, no caso. Impertinência à hipótese da invocação da http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=324295&amp;PROCESSO=307&amp;CLASSE=AP&amp;cod_classe=515&amp;ORIGEM=IT&amp;RECURSO=0&amp;TI	1	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=324295&PROCESSO=307&CLASSE=AP&cod_classe=515&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1804	
690	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Mandado de segurança contra ato do presidente da CPI destinada a investigar o avanço e a impunidade do narcotráfico. Apreensão de documentos e equipamentos sem fundamentação em locais invioláveis. Parecer da PGR pela concessão da ordem. O fato da autorização judicial para a perícia dos equipamentos,	0		
691	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		A cláusula constitucional da reserva de jurisdição – que incide sobre determinadas matérias, como a busca domiciliar (CF, art. 5º, XI), a interceptação telefônica (CF, art. 5º, XII) e a decretação da prisão de qualquer pessoa, ressalvada a hipótese de flagrância (CF, art. 5º, LXI) – traduz a noção d	0		
692	C_textual	com	XI - a casa é asilo inviolável do indivíduo, ninguém nela podendo penetrar sem consentimento do mora	inc		Inadmissibilidade, como prova, de laudos de degravação de conversa telefônica e de registros contidos na memória de microcomputador, obtidos por meios ilícitos (art. 5º, LVI, da CF); no primeiro caso, por se tratar de gravação realizada por um dos interlocutores, sem conhecimento do outro, havendo a	0		
694	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Dispositivos que determinam que as prestadoras de serviço telefônico são obrigadas a fornecer, sob pena de multa, os dados pessoais dos usuários de terminais utilizados para passar trotes aos serviços de emergência. (...) Alegação de inconstitucionalidade material, por suposta violação ao direito à 	0		
695	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Decorrências dos direitos da personalidade, o respeito à privacidade e à autodeterminação informativa foram positivados, no art. 2º, I e II, da Lei 13.709/2018 (Lei Geral de Proteção de Dados Pessoais), como fundamentos específicos da disciplina da proteção de dados pessoais. Na medida em que relaci	0		
696	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Os arts. 1º e 2º da Lei catarinense 11.223, de 17-11-1998, que cuidam da obrigatoriedade de identificação telefônica da sede da empresa ou do proprietário nos veículos licenciados no Estado de Santa Catarina e destinados ao transporte de carga e de passageiros, a ser disponibilizada na parte traseir	0		
697	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Provas obtidas pelo Ministério Público por requisição de relatórios de inteligência financeira ou de procedimentos fiscalizatórios da Receita, sem autorização judicial e/ou sem a prévia instauração de procedimento de investigação formal. [ https://portal.stf.jus.br/processos/downloadPeca.asp?id=1537	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377995373&ext=.pdf	
698	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		São lícitas as sucessivas renovações de interceptação telefônica, desde que, verificados os requisitos do artigo 2º da Lei nº 9.296/1996 e demonstrada a necessidade da medida diante de elementos concretos e a complexidade da investigação, a decisão judicial inicial e as prorrogações sejam devidament	0		
699	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		É constitucional o compartilhamento dos relatórios de inteligência financeira da UIF e da íntegra do procedimento fiscalizatório da Receita Federal do Brasil - em que se define o lançamento do tributo - com os órgãos de persecução penal para fins criminais sem prévia autorização judicial, devendo se	0		
700	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Sigilo bancário. Solicitação de informações pelo Ministério Público diretamente ao Conselho de Atividades Financeiras – COAF para instruir procedimento investigatório criminal. (...) Há reiteradas decisões desta Corte estendendo a tese fixada no julgamento do RE 601.314-RG aos procedimentos criminai	0		
701	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		O litígio constitucional posto se traduz em um confronto entre o direito ao sigilo bancário e o dever de pagar tributos, ambos referidos a um mesmo cidadão e de caráter constituinte no que se refere à comunidade política, à luz da finalidade precípua da tributação de realizar a igualdade em seu dupl	0		
702	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		O compartilhamento de Relatórios de Inteligência Financeira (RIF) entre o COAF e os órgãos de persecução penal é constitucional e prescinde de autorização judicial prévia, desde que resguardado o sigilo e sujeito a controle jurisdicional posterior. O compartilhamento de informações pela UIF não equi	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375889227&ext=.pdf	
703	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Embora o Supremo Tribunal Federal, no julgamento do https://portal.stf.jus.br/jurisprudenciaRepercussao/verAndamentoProcesso.asp?incidente=5213056&amp;numeroProcesso=1055941&amp;classeProcesso=RE&amp;numeroTema=990 " rel="noopener noreferrer" target="_blank">Tema 990 da repercussão geral, tenha auto	0		
704	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Acesso ao registro de ligações realizadas por empresas de telemarketing a usuários. Lei Estadual 13.226/2008 e Decreto Estadual 53.921/2008. Ausência de ofensa ao sigilo das comunicações e aos dados cadastrais telefônicos. Acesso limitado apenas às informações necessárias à fiscalização do Procon qu	0		
705	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Quando enfocados apenas dados operacionais da sociedade de economia mista, sem identificação de dados pessoais ou de movimentações individuais dos correntistas, não há falar em sigilo bancário como óbice ao fornecimento dos documentos de auditoria interna requisitados pelo TCU. Esse e o entendimento	0		
706	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Em face da concepção constitucional moderna de que inexistem garantias individuais de ordem absoluta, mormente com escopo de salvaguardar práticas ilícitas (v.g. HC nº 70.814/SP), a exceção constitucional ao sigilo alcança as comunicações de dados telemáticos, não havendo que se cogitar de incompati	0		
707	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A prova encontrada, fortuitamente, durante a investigação criminal é válida, salvo se comprovado vício ensejador de sua nulidade. Nulidade da interceptação telefônica determinada por autoridade judicial incompetente, nos termos do art. 102, I, b , da Constituição da República e do art. 1º da Lei 9.2	0		
708	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		O sigilo de informações necessárias para a preservação da intimidade é relativizado quando se está diante do interesse da sociedade de se conhecer o destino dos recursos públicos. Operações financeiras que envolvam recursos públicos não estão abrangidas pelo sigilo bancário a que alude a LC 105/2001	0		
709	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Consoante dispõe o inciso XII do art. 5º da CF, mostra-se inadequado o compartilhamento de prova que, no campo da exceção – afastamento da privacidade –, implicou interceptação telefônica determinada por órgão judicial e para efeito específico, ou seja, investigação criminal ou instrução processual 	0		
710	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Suposta ilegalidade decorrente do fato de os policiais, após a prisão em flagrante do corréu, terem realizado a análise dos últimos registros telefônicos dos dois aparelhos celulares apreendidos. Não ocorrência. Não se confundem comunicação telefônica e registros telefônicos, que recebem, inclusive,	0		
711	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		(...) tenho que uma excepcional situação de restrição de um direito ou garantia constitucional só deve ocorrer em situações pontuais, em que restem evidenciadas de forma flagrante a sua real necessidade. No caso dos autos, a envolver o sigilo dos dados bancários, fiscais e das comunicações telefônic	0		
712	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Conforme disposto no inciso XII do art. 5º da CF, a regra é a privacidade quanto à correspondência, às comunicações telegráficas, aos dados e às comunicações, ficando a exceção – a quebra do sigilo – submetida ao crivo de órgão equidistante – o Judiciário – e, mesmo assim, para efeito de investigaçã	0		
713	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Encontro fortuito de prova da prática de crime punido com detenção. (...) O STF, como intérprete maior da Constituição da República, considerou compatível com o art. 5º, XII e LVI, o uso de prova obtida fortuitamente através de interceptação telefônica licitamente conduzida, ainda que o crime descob	0		
714	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		(...) a Lei 9.296/1996 nada mais fez do que estabelecer as diretrizes para a resolução de conflitos entre a privacidade e o dever do Estado de aplicar as leis criminais. Em que pese ao caráter excepcional da medida, o inciso XII possibilita, expressamente, uma vez preenchidos os requisitos constituc	0		
715	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Interceptação realizada em linha telefônica do corréu que captou diálogo entre este e o ora paciente, mediante autorização judicial. Prova lícita que pode ser utilizada para subsidiar ação penal, sem contrariedade ao art. 5º, XII, LIV, LV e LVI, da Constituição da República. [ http://redir.stf.jus.b	0		
716	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Não ofende a autoridade do acórdão proferido na http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=605411 " rel="noopener noreferrer" target="_blank">ADPF 130 a decisão que, proibindo a jornal a publicação de fatos relativos ao autor de ação inibitória, se fundou, de maneira expre	0		
717	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A gravação de conversa telefônica feita por um dos interlocutores, sem conhecimento do outro, quando ausente causa legal de sigilo ou de reserva da conversação, não é considerada prova ilícita. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=601780 " rel="noopener noreferrer"	0		
718	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		É lícita a interceptação telefônica, determinada em decisão judicial fundamentada, quando necessária, como único meio de prova, à apuração de fato delituoso. (...) É lícita a prorrogação do prazo legal de autorização para interceptação telefônica, ainda que de modo sucessivo, quando o fato seja comp	0		
719	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		De que vale declarar a Constituição que "a casa é asilo inviolável do indivíduo" (art. 5º, XI) se moradias são invadidas por policiais munidos de mandados que consubstanciem verdadeiras cartas brancas, mandados com poderes de a tudo devassar, só porque o habitante é suspeito de um crime? (...) Esses	0		
720	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Alegação de ofensa ao art. 5º, XII, LIV e LVI, da CF. Recurso extraordinário que afirma a existência de interceptação telefônica ilícita porque efetivada por terceiros. Conversa gravada por um dos interlocutores. Precedentes do STF. Agravo regimental improvido. Alegação de existência de prova ilícit	0		
721	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Sigilo de dados. Quebra. Indícios. Embora a regra seja a privacidade, mostra-se possível o acesso a dados sigilosos, para o efeito de inquérito ou persecução criminais e por ordem judicial, ante indícios de prática criminosa. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=57	0		
722	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		CPI. Interceptação telefônica. Sigilo judicial. Segredo de justiça. Quebra. Impossibilidade jurídica. Requisição de cópias das ordens judiciais e dos mandados. Liminar concedida. Admissibilidade de submissão da liminar ao Plenário, pelo relator, para referendo. Precedentes (MS 24.832 MC, MS 26.307 M	0		
723	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Não viola o direito constitucional ao sigilo bancário o uso, em processo judicial, de comprovante de consulta a órgão de proteção ao crédito, com o propósito de impedir, modificar ou extinguir direito da parte adversa. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=AC&amp;docID=532299 " 	0		
724	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Não há nulidade na decisão que, embora sucinta, apresenta fundamentos essenciais para a decretação da quebra do sigilo telefônico, ressaltando, inclusive, que "o modus operandi dos envolvidos" "dificilmente" poderia "ser esclarecido por outros meios". As informações prestadas pelo juízo local não se	0		
725	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A LC 105, de 10-1-2001, não conferiu ao TCU poderes para determinar a quebra do sigilo bancário de dados constantes do Banco Central do Brasil. O legislador conferiu esses poderes ao Poder Judiciário (art. 3º), ao Poder Legislativo Federal (art. 4º), bem como às CPIs, após prévia aprovação do pedido	0		
726	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		(...) a Lei 9.296, de 24-7-1996, é categórica ao prever, no § 1º do art. 6º, que, no caso de a diligência possibilitar a gravação da comunicação interceptada, será determinada a sua transcrição. Assim, a formalidade imposta por lei é essencial à valia da prova, viabilizando-se, com isso, o conhecime	0		
727	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Não procede a alegação feita pelo quinto acusado de que os dados relativos aos supostos empréstimos bancários contraídos com as duas instituições financeiras envolvidas teriam sido colhidos de modo ilegal, pois o Banco Central teria atendido diretamente a pedido do PGR sem que houvesse autorização j	0		
728	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Sigilo de dados. Atuação fiscalizadora do Banco Central. Afastamento. Inviabilidade. A atuação fiscalizadora do Banco Central do Brasil não encerra a possibilidade de, no campo administrativo, alcançar dados bancários de correntistas, afastando o sigilo previsto no inciso XII do art. 5º da CF. [ htt	0		
729	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Prova emprestada. (...) Dados obtidos em interceptação de comunicações telefônicas e em escutas ambientais, judicialmente autorizadas para produção de prova em investigação criminal ou em instrução processual penal, podem ser usados em procedimento administrativo disciplinar, contra a mesma ou as me	0		
730	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Questão de ordem. Inquérito. Disponibilidade de informações em meio eletrônico. Possibilidade, ressalvados os documentos protegidos por sigilo bancário, fiscal ou telefônico. Questão de ordem resolvida no sentido de que, uma vez digitalizados os documentos constantes dos autos, para o fim de facilit	0		
731	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A mera formulação, por representante do Ministério Público, de pedido de interceptação telefônica, para os fins a que se refere a Lei 9.296/1996, por traduzir simples postulação dependente de apreciação jurisdicional (CF, art. 5º, XII), não importa, só por si, em ofensa à liberdade de locomoção físi	0		
732	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Carta rogatória. Objeto. Dados de processos em curso no Brasil e coleta de depoimentos. O levantamento de dados constantes de processos em andamento no Brasil não implica a quebra do sigilo assegurado pela Carta da República, ante a publicidade que os reveste. [ http://redir.stf.jus.br/paginadorpub/	0		
733	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Interceptação telefônica: exigência de autorização do "juiz competente da ação principal" (Lei 9.296/1996, art. 1º): inteligência. Se se cuida de obter a autorização para a interceptação telefônica no curso de processo penal, não suscita dúvidas a regra de competência do art. 1º da Lei 9.296/1996: s	0		
734	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Escuta gravada da comunicação telefônica com terceiro, que conteria evidência de quadrilha que integrariam: ilicitude, nas circunstâncias, com relação a ambos os interlocutores. A hipótese não configura a gravação da conversa telefônica própria por um dos interlocutores – cujo uso como prova o STF, 	0		
735	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		É lícita a gravação de conversa telefônica feita por um dos interlocutores, ou com sua autorização, sem ciência do outro, quando há investida criminosa deste último. É inconsistente e fere o senso comum falar-se em violação do direito à privacidade quando interlocutor grava diálogo com sequestradore	0		
736	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A prova ilícita, caracterizada pela escuta telefônica, não sendo a única produzida no procedimento investigatório, não enseja desprezarem-se as demais que, por ela não contaminadas e dela não decorrentes, formam o conjunto probatório da autoria e materialidade do delito. (...) Sem que possa colher-s	0		
737	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		Da minha leitura, no inciso XII da Lei Fundamental, o que se protege, e de modo absoluto, até em relação ao Poder Judiciário, é a comunicação "de dados", e não os "dados", o que tornaria impossível qualquer investigação administrativa, fosse qual fosse. [ http://redir.stf.jus.br/paginadorpub/paginad	0		
738	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		A administração penitenciária, com fundamento em razões de segurança pública, de disciplina prisional ou de preservação da ordem jurídica, pode, sempre excepcionalmente, e desde que respeitada a norma inscrita no art. 41, parágrafo único, da Lei 7.210/1984, proceder à interceptação da correspondênci	0		
739	C_textual	com	XII - é inviolável o sigilo da correspondência e das comunicações telegráficas, de dados e das comun	inc		À espécie – gravação de conversa pessoal entre indiciados presos e autoridades policiais, que os primeiros desconheceriam – não se poderia opor o princípio do sigilo das comunicações telefônicas – base dos precedentes recordados – mas, em tese, o direito ao silêncio (CF, art. 5º, LXIII), corolário d	0		
741	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Os arts. 1º e 3º da Lei nº 9.696/98 prescrevem apenas que o profissional de educação física precisa ser registrado em conselho profissional, por se tratar de profissão regulamentada, e que ele terá determinadas competências. É certo que tais medidas são proporcionais, necessárias e instrumentais à f	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371978283&ext=.pdf	
742	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Limitações impostas pelo legislador ao alcance da legislação das cooperativas de trabalho. Restrição efetuada pelo legislador à luz de critérios técnicos. Respeito aos princípios atinentes ao regime jurídico das cooperativas. Observância do princípio da proporcionalidade. Inocorrência de violação ao	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367199000&ext=.pdf	
743	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		No julgamento do RE nº. 647885 (Tema 732 da sistemática de repercussão geral), este Supremo Tribunal Federal considerou que a suspensão de exercício profissional em virtude de não pagamento de anuidade da Ordem dos Advogados do Brasil configura sanção política. Por outro lado, a exigência do adimple	0		
744	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		A norma do art. 129 da Lei 11.196/2005 harmoniza-se com as diretrizes constitucionais, especialmente com o inc. IV do art. 1º da Constituição da República, pelo qual estabeleceu a liberdade de iniciativa situando-a como fundamento da República Federativa do Brasil. Dessa liberdade econômica emanam a	0		
745	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		É legítima restrição legislativa ao exercício profissional quando indispensável à viabilização da proteção de bens jurídicos de interesse público igualmente resguardados pela própria Constituição, de que são exemplos a segurança, a saúde, a ordem pública, a incolumidade individual e patrimonial. Par	0		
746	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Lei Federal 11.419/2006. Informatização do processo judicial. (...) O art. 5º, XIII, da Constituição da República não restringe a disciplina legal das qualificações profissionais da advocacia ao Estatuto da OAB, de forma que pode outra lei precisar novo requisito para o exercício da atividade. As no	0		
747	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		As limitações ao livre exercício das profissões serão legítimas apenas quando o inadequado exercício de determinada atividade possa vir a causar danos a terceiros e desde que obedeçam a critérios de adequação e razoabilidade, o que não ocorre em relação ao exercício da profissão de músico, ausente q	0		
748	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		O motorista particular, em sua atividade laboral, é protegido pela liberdade fundamental insculpida no art. 5º, XIII, da Carta Magna, submetendo-se apenas à regulação proporcionalmente definida em lei federal, pelo que o art. 3º, VIII, da Lei Federal 12.965/2014 (Marco Civil da Internet) e a Lei Fed	0		
749	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Programa Mais Médicos. Conversão da Medida Provisória 621/2013 na Lei 12.871/13. Relevância e urgência configuradas pela carência de profissonais médicos em diversas regiões do país. Parceria acadêmica que atende ao binômio ensino-serviço. (...) A grave carência de assistência médica em várias regiõ	0		
750	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Lei 8.234, de 17 de setembro de 1991. Expressão "privativas" contida no caput do art. 3º. Profissão de nutricionista. Constitucionalidade. Atividades eminentemente técnicas que não se confundem com as desempenhadas por profissionais de nível médio. Ressalva quanto a outras categorias, tais como nutr	0		
751	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		A vedação do exercício da atividade de advocacia por aqueles que desempenham, direta ou indiretamente, serviço de caráter policial, prevista no art. 28, V, da Lei 8.906/1994, não se presta para fazer qualquer distinção qualificativa entre a atividade policial e a advocacia. Cada qual presta serviços	0		
752	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Ao garantir o livre exercício de qualquer trabalho, ofício ou profissão, o art. 5º, XIII, da CF, não o faz de forma absoluta, pelo que a observância dos recolhimentos tributários no desempenho dessas atividades impõe-se legal e legitimamente. A hipótese de retenção temporária de mercadorias prevista	0		
753	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Ação direta de inconstitucionalidade do art. 58 e seus parágrafos da Lei federal 9.649, de 27-5-1998, que tratam dos serviços de fiscalização de profissões regulamentadas. (...) a ação direta é julgada procedente (...) declarando-se a inconstitucionalidade do caput e dos §§ 1º, 2º, 4º, 5º, 6º, 7º e 	0		
754	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Resolução (...) do Conselho Monetário Nacional. Regulação das auditorias independentes nas instituições do sistema financeiro. (...) Ato normativo que, ao regular forma de controle do Banco Central do Brasil sobre as entidades do sistema financeiro, não veda o exercício de profissão nem impede o des	0		
755	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		(...) se a licitação tem por finalidade a escolha de concessionárias dos serviços públicos de inspeção de segurança de frota de veículos do Estado, parece-me adequada a exclusão da licitação de empresas do ramo automobilístico e das transportadoras, dado que essas comumente são proprietárias de muit	0		
756	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		O artigo 144-A da Lei n. 6.880/19, conhecida como Estatuto dos Militares, viola o direito à igualdade e ao princípio da isonomia, expressos no artigo 5º, caput , da Constituição da República, por prever tratamento diferenciado sem que haja adequado critério de discrímen, considerando o escopo da nor	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381758537&ext=.pdf	
757	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		“Não possui repercussão geral a discussão sobre o desligamento voluntário do serviço militar, antes do cumprimento de lapso temporal legalmente previsto, de praça das Forças Armadas que ingressa na carreira por meio de concurso público”. [ https://portal.stf.jus.br/processos/downloadPeca.asp?id=1536	1	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368991116&ext=.pdf	
758	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		A cláusula da liberdade de profissão (art. 5º, XIII, da CF) assegura a brasileiros e a estrangeiros residentes no país o direito constitucional a exercer qualquer trabalho, ofício ou profissão, atendidas as qualificações profissionais que a lei estabelecer. (...) O Decreto 21.981/1932 dispõe, em seu	0		
759	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		‘Os artigos 23 e 27 da Instrução 308/1999, da Comissão de Valores Mobiliários, ao estabelecerem restrições razoáveis, proporcionais e adequadas ao exercício da atividade de auditoria independente, prestada às companhias sujeitas à sua fiscalização, são constitucionais, à luz dos arts. 5º, incs. II e	0		
760	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		Surgem constitucionais os artigos 5º e 6º, inciso I, da Lei 13.021/2014, no que previsto ser do farmacêutico a responsabilidade técnica por drogaria (...). [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=753837215 " rel="noopener noreferrer" target="_blank"> RE 1.156.197 , re	0		
761	C_textual	com	XIII - é livre o exercício de qualquer trabalho, ofício ou profissão, atendidas as qualificações pro	inc		É inconstitucional a suspensão realizada por conselho de fiscalização profissional do exercício laboral de seus inscritos por inadimplência de anuidades, pois a medida consiste em sanção política em matéria tributária. [ http://redir.stf.jus.br/paginadorpub/paginador.jsp?docTP=TP&amp;docID=752690906	0		
